timestamp,download_mbps,upload_mbps,ping_ms,jitter_ms,packet_loss_pct,server_id,server_name,server_location,server_country,result_url
2026-05-27T00:09:09.788508,926.61,41.08,20.416,1.072,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/aa09e78f-8ec3-4dd9-bb1d-e54e807990ce
2026-05-27T00:24:09.997808,928.97,32.73,15.873,3.297,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/f42818b1-95d1-4644-b20a-17ab2b3b8017
2026-05-27T00:39:03.919452,929.32,40.49,20.876,2.372,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/c187336b-c6ff-4b1d-af73-eb52c6460fba
2026-05-27T00:54:05.024437,399.38,41.25,24.199,0.483,0,47256,"Surfnet Communications, Inc","San Luis Obispo, CA",United States,https://www.speedtest.net/result/c/e02886e0-0030-4dc3-8dea-f7cf7fb76bc4
2026-05-27T01:09:08.961760,365.73,24.58,27.218,0.877,0,47256,"Surfnet Communications, Inc","San Luis Obispo, CA",United States,https://www.speedtest.net/result/c/5e4f7f26-a27c-427c-aa7f-98eb87f4ec07
2026-05-27T01:24:13.856292,204.76,39.17,20.975,0.353,0,40986,Internet 3.14,"Reedley, CA",United States,https://www.speedtest.net/result/c/bd16b9fc-4d78-4e13-8565-c48a5845fb3a
2026-05-27T01:39:12.533666,925.92,36.47,21.718,0.565,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/cf2ed7af-3e9d-44fd-9f51-581eed15020a
2026-05-27T01:54:05.136394,927.42,41.15,19.776,2.163,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/4be0277e-0257-4694-9e9c-bddf99f05dd4
2026-05-27T02:09:07.428657,928.22,41.09,14.488,2.275,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/bb32cc1b-c8b1-41da-9d03-6c857d804791
2026-05-27T02:24:05.392454,928.5,41.21,20.158,0.756,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/69770958-2302-45ab-9163-572f04590e8e
2026-05-27T02:39:14.579981,213.27,41.64,20.535,0.476,0,40986,Internet 3.14,"Reedley, CA",United States,https://www.speedtest.net/result/c/83a912bc-52fd-4d64-af42-84829ec734c0
2026-05-27T02:54:07.975267,928.39,41.13,14.805,0.734,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/8e571988-b5a1-4496-898f-78b4c81e65ae
2026-05-27T03:09:06.079003,928.89,41.49,20.354,2.532,,73169,Comcast,"Santa Clara, CA",United States,https://www.speedtest.net/result/c/13f7c6b5-fc4f-475f-818b-04bba26b202e
2026-05-27T03:24:09.118284,365.82,42.07,26.753,1.959,0,47256,"Surfnet Communications, Inc","San Luis Obispo, CA",United States,https://www.speedtest.net/result/c/8edf589b-03b3-4e94-8534-c216c113b90d
